Location,locationName,locationUsage,Inactive,Location_Type,Primary_Address
L-ISU-260-14658,0504A ROSS H - Ross Hall,Business Asset,0,,0504A Ross
L-ISU-625-3049,0504B BESSEY - Bessey Hall,Work Space; Business Asset,0,Special Use Facilities; Office Facilities,0504B Bessey
L-ISU-269-15304,0504D SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0504D Science 2
L-ISU-269-15305,0504E SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0504E Science 2
L-ISU-269-15306,0504F SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0504F Science 2
L-ISU-269-15307,0504G SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0504G Science 2
L-ISU-625-3050,0505 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0505 Bessey
L-ISU-390-23753,0505 MEM UN - Memorial Union,Business Asset,0,Other,0505 Memorial Union
L-ISU-269-15308,0505 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0505 Science 2
L-ISU-625-3051,0505A BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0505A Bessey
L-ISU-625-3052,0506 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0506 Bessey
L-ISU-260-14659,0506 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0506 Ross
L-ISU-260-14660,0506A ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0506A Ross
L-ISU-260-14661,0506B ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0506B Ross
L-ISU-260-14662,0506C ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0506C Ross
L-ISU-260-14663,0506D ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0506D Ross
L-ISU-625-3053,0507 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0507 Bessey
L-ISU-534-5177,0507 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0507 Design
L-ISU-269-15309,0507 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0507 Science 2
L-ISU-625-3054,0508 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0508 Bessey
L-ISU-405-28337,0508 LAGOMAR - Lagomarcino Hall,Business Asset,0,Supporting Facilities,0508 Lagomarcino
L-ISU-625-3055,0509 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0509 Bessey
L-ISU-405-28338,0509 LAGOMAR - Lagomarcino Hall,Business Asset,0,Other,0509 Lagomarcino
L-ISU-260-14664,0509 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0509 Ross
L-ISU-269-15310,0509 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0509 Science 2
L-ISU-625-3056,0510 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0510 Bessey
L-ISU-390-23752,0510 MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0510 Memorial Union
L-ISU-260-14665,0510 ROSS H - Ross Hall,Business Asset,0,Study Facilities,0510 Ross
L-ISU-625-3057,0511 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0511 Bessey
L-ISU-534-5178,0511 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0511 Design
L-ISU-260-14666,0511 ROSS H - Ross Hall,Business Asset,0,General Use Facilities,0511 Ross
L-ISU-269-15311,0511 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0511 Science 2
L-ISU-625-3058,0512 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0512 Bessey
L-ISU-625-3059,0513 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0513 Bessey
L-ISU-260-14667,0513 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0513 Ross
L-ISU-269-15312,0513 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Other,0513 Science 2
L-ISU-625-3060,0514 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0514 Bessey
L-ISU-269-15313,0514 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0514 Science 2
L-ISU-625-3061,0515 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0515 Bessey
L-ISU-260-14668,0515 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0515 Ross
L-ISU-269-15314,0515 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0515 Science 2
L-ISU-269-15315,0515A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0515A Science 2
L-ISU-625-3062,0516 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0516 Bessey
L-ISU-534-5179,0516 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0516 Design
L-ISU-269-15317,0516 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0516 Science 2
L-ISU-534-5180,0516A DESIGN - College Of Design,Business Asset,0,Classroom Facilities,0516A Design
L-ISU-269-15318,0516A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0516A Science 2
L-ISU-534-5181,0516B DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0516B Design
L-ISU-269-15319,0516B SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0516B Science 2
L-ISU-269-15320,0516C SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0516C Science 2
L-ISU-625-3063,0517 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0517 Bessey
L-ISU-260-14669,0517 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0517 Ross
L-ISU-269-15283,0517 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0517 Science 2
L-ISU-270-15729,0517 SCIENCE - Science Hall,Business Asset,0,Other,0517 Science
L-ISU-625-3064,0517A BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0517A Bessey
L-ISU-269-15245,0517A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0517A Science 2
L-ISU-625-3065,0518 BESSEY - Bessey Hall,Business Asset,0,Special Use Facilities,0518 Bessey
L-ISU-405-28339,0518 LAGOMAR - Lagomarcino Hall,Business Asset,0,Supporting Facilities,0518 Lagomarcino
L-ISU-260-14631,0518 ROSS H - Ross Hall,Business Asset,0,Classroom Facilities,0518 Ross
L-ISU-269-15324,0518 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Special Use Facilities,0518 Science 2
L-ISU-405-10145,0518A LAGOMAR - Lagomarcino Hall,Business Asset,0,Supporting Facilities,0518A Lagomarcino
L-ISU-269-15325,0518A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Special Use Facilities,0518A Science 2
L-ISU-260-14593,0519 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0519 Ross
L-ISU-270-15730,0519 SCIENCE - Science Hall,Business Asset,0,Other,0519 Science
L-ISU-405-10109,0520 LAGOMAR - Lagomarcino Hall,Work Space; Business Asset,0,Office Facilities,0520 Lagomarcino
L-ISU-390-23751,0520 MEM UN - Memorial Union,Business Asset,0,Other,0520 Memorial Union
L-ISU-269-15327,0520 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0520 Science 2
L-ISU-269-15328,0520A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0520A Science 2
L-ISU-269-15329,0520B SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0520B Science 2
L-ISU-269-15330,0520C SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0520C Science 2
L-ISU-269-15331,0520D SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0520D Science 2
L-ISU-269-15332,0520E SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0520E Science 2
L-ISU-260-14594,0521 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0521 Ross
L-ISU-390-23750,0522 MEM UN - Memorial Union,Business Asset,0,Other,0522 Memorial Union
L-ISU-260-14595,0522 ROSS H - Ross Hall,Business Asset,0,,0522 Ross
L-ISU-260-14596,0523 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0523 Ross
L-ISU-269-15335,0523 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0523 Science 2
L-ISU-269-15336,0523A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0523A Science 2
L-ISU-260-14597,0525 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0525 Ross
L-ISU-269-15338,0525 SCI 2 - Science Hall Addition No. 2,Business Asset,0,,0525 Science 2
L-ISU-534-5182,0526 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0526 Design
L-ISU-269-15339,0526 SCI 2 - Science Hall Addition No. 2,Business Asset,0,General Use Facilities,0526 Science 2
L-ISU-390-23745,0527 MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0527 Memorial Union
L-ISU-260-14598,0527 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0527 Ross
L-ISU-269-15341,0527 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Other,0527 Science 2
L-ISU-390-23746,0528 MEM UN - Memorial Union,Business Asset,0,Other,0528 Memorial Union
L-ISU-269-15342,0528 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0528 Science 2
L-ISU-269-15343,0528A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0528A Science 2
L-ISU-260-14599,0529 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0529 Ross
L-ISU-269-15345,0529 SCI 2 - Science Hall Addition No. 2,Business Asset,0,,0529 Science 2
L-ISU-620-2475,0530 BDSHR - Beardshear Hall,Work Space; Business Asset,0,Office Facilities,0530 Beardshear
L-ISU-534-5183,0530 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0530 Design
L-ISU-405-10180,0530 LAGOMAR - Lagomarcino Hall,Work Space; Business Asset,0,Office Facilities,0530 Lagomarcino
L-ISU-390-23747,0530 MEM UN - Memorial Union,Business Asset,0,Other,0530 Memorial Union
L-ISU-260-14600,0530 ROSS H - Ross Hall,Business Asset,0,Other,0530 Ross
L-ISU-269-15346,0530 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Other,0530 Science 2
L-ISU-620-2476,0530A BDSHR - Beardshear Hall,Work Space; Business Asset,0,Office Facilities,0530A Beardshear
L-ISU-405-10181,0530A LAGOMAR - Lagomarcino Hall,Work Space; Business Asset,0,Office Facilities,0530A Lagomarcino
L-ISU-390-23749,0530A MEM UN - Memorial Union,Business Asset,0,Other,0530A Memorial Union
L-ISU-260-14601,0530A ROSS H - Ross Hall,Business Asset,0,Other,0530A Ross
L-ISU-390-23748,0530B MEM UN - Memorial Union,Business Asset,0,Supporting Facilities,0530B Memorial Union
L-ISU-260-14602,0531 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0531 Ross
L-ISU-269-15347,0531 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Other,0531 Science 2
L-ISU-269-15348,0532 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0532 Science 2
L-ISU-390-23700,0533 MEM UN - Memorial Union,Business Asset,0,Other,0533 Memorial Union
L-ISU-269-15349,0533 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Supporting Facilities,0533 Science 2
L-ISU-390-23699,0533A MEM UN - Memorial Union,Business Asset,0,Other,0533A Memorial Union
L-ISU-534-5184,0534 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0534 Design
L-ISU-269-15350,0534 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0534 Science 2
L-ISU-260-14603,0535 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0535 Ross
L-ISU-269-15351,0536 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0536 Science 2
L-ISU-405-10110,0537 LAGOMAR - Lagomarcino Hall,Business Asset,0,Supporting Facilities,0537 Lagomarcino
L-ISU-260-14604,0537 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0537 Ross
L-ISU-269-15352,0537 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Supporting Facilities,0537 Science 2
L-ISU-269-15353,0537A SCI 2 - Science Hall Addition No. 2,Business Asset,0,Supporting Facilities,0537A Science 2
L-ISU-269-15355,0538 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0538 Science 2
L-ISU-260-14605,0539 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0539 Ross
L-ISU-269-15356,0539 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0539 Science 2
L-ISU-269-15357,0539A SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0539A Science 2
L-ISU-534-5185,0540 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0540 Design
L-ISU-405-10112,0540 LAGOMAR - Lagomarcino Hall,Business Asset,0,Supporting Facilities,0540 Lagomarcino
L-ISU-390-23698,0540 MEM UN - Memorial Union,Business Asset,0,Other,0540 Memorial Union
L-ISU-269-15360,0540 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0540 Science 2
L-ISU-260-14606,0541 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0541 Ross
L-ISU-269-15322,0541 SCI 2 - Science Hall Addition No. 2,Business Asset,0,General Use Facilities,0541 Science 2
L-ISU-269-15284,0542 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0542 Science 2
L-ISU-260-14607,0543 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0543 Ross
L-ISU-260-14608,0545 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0545 Ross
L-ISU-534-5147,0546 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0546 Design
L-ISU-405-10081,0546 LAGOMAR - Lagomarcino Hall,Business Asset,0,Other,0546 Lagomarcino
L-ISU-260-14648,0547 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0547 Ross
L-ISU-260-14688,0549 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0549 Ross
L-ISU-620-2477,0550 BDSHR - Beardshear Hall,Business Asset,0,Other,0550 Beardshear
L-ISU-471-8197,0550 HILTON - Hilton Coliseum,Business Asset,0,General Use Facilities,0550 Hilton
L-ISU-405-10111,0550 LAGOMAR - Lagomarcino Hall,Business Asset,0,Classroom Facilities,0550 Lagomarcino
L-ISU-390-23669,0550 MEM UN - Memorial Union,Business Asset,0,Other,0550 Memorial Union
L-ISU-456-6902,0551 GILMAN - Gilman Hall,Business Asset,0,Supporting Facilities,0551 Gilman
L-ISU-260-14689,0551 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0551 Ross
L-ISU-456-6903,0551A GILMAN - Gilman Hall,Business Asset,0,Supporting Facilities,0551A Gilman
L-ISU-534-5111,0552 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0552 Design
L-ISU-461-23172,0553 HEADY - Heady Hall,Business Asset,0,Other,0553 Heady
L-ISU-260-14690,0553 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0553 Ross
L-ISU-620-2478,0555 BDSHR - Beardshear Hall,Business Asset,0,Other,0555 Beardshear
L-ISU-461-23173,0555 HEADY - Heady Hall,Business Asset,0,Other,0555 Heady
L-ISU-471-23268,0555 HILTON - Hilton Coliseum,Business Asset,0,General Use Facilities,0555 Hilton
L-ISU-390-23668,0555 MEM UN - Memorial Union,Business Asset,0,Other,0555 Memorial Union
L-ISU-260-14691,0555 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0555 Ross
L-ISU-260-14692,0557 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0557 Ross
L-ISU-534-5112,0558 DESIGN - College Of Design,Business Asset,0,Laboratory Facilities,0558 Design
L-ISU-461-7899,0558 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0558 Heady
L-ISU-260-14693,0559 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0559 Ross
L-ISU-461-7900,0560 HEADY - Heady Hall,Work Space; Business Asset,0,General Use Facilities; Office Facilities,0560 Heady
L-ISU-390-23708,0560 MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560 Memorial Union
L-ISU-461-7901,0560A HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0560A Heady
L-ISU-390-23827,0560A MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560A Memorial Union
L-ISU-461-7902,0560B HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0560B Heady
L-ISU-390-23828,0560B MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560B Memorial Union
L-ISU-461-7903,0560C HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0560C Heady
L-ISU-390-23829,0560C MEM UN - Memorial Union,Business Asset,0,Other,0560C Memorial Union
L-ISU-461-7904,0560D HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0560D Heady
L-ISU-390-23706,0560D MEM UN - Memorial Union,Business Asset,0,Other,0560D Memorial Union
L-ISU-461-7905,0560E HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0560E Heady
L-ISU-390-23705,0560E MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560E Memorial Union
L-ISU-461-7906,0560F HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0560F Heady
L-ISU-390-23707,0560F MEM UN - Memorial Union,Business Asset,0,Other,0560F Memorial Union
L-ISU-390-23704,0560G MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560G Memorial Union
L-ISU-390-23703,0560GA MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560GA Memorial Union
L-ISU-390-23702,0560H MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560H Memorial Union
L-ISU-390-23673,0560HA MEM UN - Memorial Union,Business Asset,0,General Use Facilities,0560HA Memorial Union
L-ISU-461-7907,0561 HEADY - Heady Hall,Business Asset,0,Other,0561 Heady
L-ISU-534-5113,0562 DESIGN - College Of Design,Work Space; Business Asset,0,Office Facilities,0562 Design
L-ISU-461-7908,0563 HEADY - Heady Hall,Business Asset,0,,0563 Heady
L-ISU-461-7909,0565 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0565 Heady
L-ISU-390-23701,0565 MEM UN - Memorial Union,Business Asset,0,Other,0565 Memorial Union
L-ISU-461-7910,0567 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0567 Heady
L-ISU-461-7911,0568 HEADY - Heady Hall,Work Space; Business Asset,0,General Use Facilities; Office Facilities,0568 Heady
L-ISU-461-7912,0568A HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0568A Heady
L-ISU-461-7913,0568B HEADY - Heady Hall,Business Asset,0,General Use Facilities,0568B Heady
L-ISU-461-7914,0568C HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0568C Heady
L-ISU-461-7876,0568D HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0568D Heady
L-ISU-461-7838,0568E HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0568E Heady
L-ISU-461-7839,0568F HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0568F Heady
L-ISU-461-7840,0569 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0569 Heady
L-ISU-620-2479,0570 BDSHR - Beardshear Hall,Work Space; Business Asset,0,Office Facilities,0570 Beardshear
L-ISU-260-14694,0570 ROSS H - Ross Hall,Business Asset,0,Other,0570 Ross
L-ISU-620-2480,0570A BDSHR - Beardshear Hall,Work Space; Business Asset,0,Office Facilities,0570A Beardshear
L-ISU-260-14695,0570A ROSS H - Ross Hall,Business Asset,0,Other,0570A Ross
L-ISU-620-2481,0570B BDSHR - Beardshear Hall,Work Space; Business Asset,0,Office Facilities,0570B Beardshear
L-ISU-620-2482,0570C BDSHR - Beardshear Hall,Work Space; Business Asset,0,Office Facilities,0570C Beardshear
L-ISU-461-7841,0571 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0571 Heady
L-ISU-260-14696,0572 ROSS H - Ross Hall,Business Asset,0,Other,0572 Ross
L-ISU-260-14697,0572A ROSS H - Ross Hall,Business Asset,0,Other,0572A Ross
L-ISU-260-14698,0572B ROSS H - Ross Hall,Business Asset,0,Other,0572B Ross
L-ISU-461-7842,0573 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0573 Heady
L-ISU-260-14699,0574 ROSS H - Ross Hall,Business Asset,0,Other,0574 Ross
L-ISU-461-7843,0575 HEADY - Heady Hall,Work Space; Business Asset,0,Office Facilities,0575 Heady
